2020-03-23 09:21:38,"great, thanks!",Shozeb Sharif
2020-03-23 10:42:07,[-MA2ii-] @Shozeb Sharif As I see there isn't any task on the Jira: <https://pm.brightsolutions.de/secure/RapidBoard.jspa?rapidView=167&projectKey=MA2II>  Should I do it myself?,Anna Demianik
2020-03-23 11:02:03,"yes, if the did not create an issue, please go add one,  add the estimate from the customer provided budget and have fun!",Janet Astwood
2020-03-23 11:02:40,"you can start tracking time,  if it is in the wrong place or project, no worries we can move it.",Janet Astwood
2020-03-23 11:03:47,"ok, thanks",Anna Demianik
2020-03-23 11:49:20,@Anna Demianik created <https://pm.brightsolutions.de/browse/MA2II-155>,Shozeb Sharif
2020-04-27 07:05:07,Anna100698,Anna Demianik
2020-04-27 07:11:03,Thanks!,Radu Ciobanu
2020-04-27 08:13:16,<https://github.com/Shefarik>,Serhii Shevchyk
2020-04-27 09:24:02,@Sayan Das @Shozeb Sharif can you send me request for reset password on Gitlab? I canât login,Serhii Shevchyk
2020-04-27 09:31:20,@Serhii Shevchyk reach out to @Radu Ciobanu may the repo you want to access is already migrated?,Barindra Nath
2020-04-27 09:41:31,@Jean Paul Villan need your help here. Thanks!,Shozeb Sharif
2020-04-27 10:57:02,"Hello Serhii, can you please open a service request?",Jean Paul Villan
2020-04-27 10:57:12,oh nevermind,Jean Paul Villan
2020-04-27 10:57:41,will ping you,Jean Paul Villan
2020-04-27 10:58:15,"Boian helped me a few mins ago, thanks",Serhii Shevchyk
2020-04-27 11:30:25,@Anna Demianik let us know once you are done with QA merging or need any help on QA deployment. Thanks!,Shozeb Sharif
2020-04-28 05:18:13,sent invitation to both of you @Anna Demianik @Serhii Shevchyk,Radu Ciobanu
2020-04-28 06:30:18,Any update here? When is it planned?,Thorsten Blank
2020-02-18 08:53:24,"Without Dropguard, Does Prashant need to ""manually"" check each component version and then update. I think the most important component to  update is ""Drupal"", what are the others?",Shozeb Sharif
2020-02-18 09:43:30,Hi :slightly_smiling_face:,Dima Iluschenko
2020-02-18 09:43:31,`de/admin/reports/updates`,Dima Iluschenko
2020-02-18 10:15:54,"There are many ways to find out what needs updating.
The easiest but most dangerous way would be to just update everything with composer (`composer update`). That will most probably break stuff in most of our projects right now, as the version-jumps are big.
With a bit more effort one can check what modules have security updates available (`drush up`) and only update those with composer. This will not break as much, as we're only updating few selected modules. But composer might still cause issues with dependencies and stuff.
Another way is to check in the drupal-backend what updates are availabe. Will give the same output as `drush up` though.

With Drupal 7 projects there is no composer (mostly... there was that one project... dualesstudiumhessen?). So here you'll have to do `drush up` and update the modules manually. Not sure, but maybe `drush up` even has an option to only do security updates.",serkan
2020-02-18 10:17:00,ok thank you @serkan,p2006.prashant
2020-02-18 10:18:43,"If any other questions come up, feel free to ping me here :slightly_smiling_face:",serkan
2020-02-18 10:19:15,can you please add my ssh keys there?,p2006.prashant
2020-02-18 10:19:30,ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDHCsD/JZIgtsoAhjka+oPdEIpueqy1/1xXcmQtpRmMuMqDC/2U4ENIQWM7aTIIPH4YHAybtrbJOOznNJ50puVKEOyQ3KNN+PnQ2iIvvxoru6wOjN7nxx2RWWE7iW2wiAK+8OVEJ++mM7VLb51MpRu510bfzdl1WB6+aGyfVaQMQZ2IPnshvQ/wlNXgH1uW32VYUvYuHm2znz1EY9WsgdfEC5Z3CRUxDyLe6cuV/RGSpRaN5jB/LzJYKnAFcoBZzpMIWHMY065M7zL46V8ynFCGXQ3KRP7i1GzKOS8/Vu+Y1RBDX9PdACi/sqkkrW8FPGyJang4u+FRwe4/YlOMA6lH prashanttiwari@Prashant-NewMacbookPro.gateway,p2006.prashant
2020-02-18 10:19:47,correct me if I am looking at correct confluence <https://confluence.brightsolutions.de/display/RUB/Credentials+for+the+project>,p2006.prashant
2020-02-18 10:21:35,"RUB, the good old RUB. I had little to do with that, and I'll try to keep it that way.
@Boian Mihailov @Radu Ciobanu one of you surely knows how to access that server and add a new key there, right? Can you please do that? :slightly_smiling_face:",serkan
2020-02-18 10:22:05,sure,Boian Mihailov
2020-02-18 10:22:10,thanks guys,p2006.prashant
2020-02-18 10:22:17,thanks :slightly_smiling_face: @Boian Mihailov,serkan
2020-02-18 10:26:33,@p2006.prashant connect rub profile on pritunl VPN,Boian Mihailov
2020-02-18 10:26:39,ssh ec2-user@172.16.2.6 -A,Boian Mihailov
2020-02-18 10:26:44,ssh dev,Boian Mihailov
2020-02-18 10:27:05,ok,p2006.prashant
2020-02-18 10:27:06,let me try,p2006.prashant
2020-02-18 10:36:17,@p2006.prashant can you give me some feedback on the status of Solr in DSAG project please ? I can see its deployed. What else is required there to get it running?,Boian Mihailov
2020-02-18 10:37:13,they want to access it through URL,p2006.prashant
2020-02-18 10:37:55,currently it is running out of load balancer I can put behind the load balancer but not sure how to make it available over an URL,p2006.prashant
2020-02-18 10:45:31,i can't open any of these sites,p2006.prashant
2020-02-18 10:45:32,"<http://dev.uni.rub.de>
<http://dev.forschung.rub.de/>
<http://dev.studium.rub.de/>",p2006.prashant
2020-02-18 10:52:29,you need some records in your etc hosts file in order to get that working locally,Boian Mihailov
2020-02-18 10:52:49,"```172.16.2.6	<http://dev.uni.rub.de|dev.uni.rub.de> <http://dev.news.rub.de|dev.news.rub.de> <http://dev.forschung.rub.de|dev.forschung.rub.de>
172.16.2.6	<http://qa.uni.rub.de|qa.uni.rub.de> <http://qa.news.rub.de|qa.news.rub.de>
172.16.2.6	<http://qa.boian.rub.de|qa.boian.rub.de>
172.16.2.6	<http://stage.rub.de|stage.rub.de>
172.16.2.6	<http://stage.uni.rub.de|stage.uni.rub.de>
172.16.2.6	<http://stage.studium.rub.de|stage.studium.rub.de>
172.16.2.6	<http://stage.forschung.rub.de|stage.forschung.rub.de>
172.16.2.6	<http://stage.zemos.rub.de|stage.zemos.rub.de>```",Boian Mihailov
2020-02-18 10:52:58,ok let me add,p2006.prashant
2020-02-18 10:53:05,can you please check my private message ?,p2006.prashant
2020-02-18 10:58:57,@p2006.prashant <https://www.drupal.org/docs/8/update/update-core-via-composer>,Dima Iluschenko
2020-02-18 11:00:16,ok,p2006.prashant
2020-02-18 11:00:23,i can see 10.21.7.3:5000/rub/php:dev has couple of updates available,p2006.prashant
2020-02-18 11:00:43,"Name                             Installed  Proposed  Message
                                  Version   version
 Drupal                           8.7.6     8.8.2    SECURITY UPDATE available
 Admin Toolbar (admin_toolbar)    8.x-1.27  8.x-2.0  Installed version not supported",p2006.prashant
2020-02-18 11:01:19,and many more,p2006.prashant
2020-03-19 08:00:11,Hello @Boian Mihailov :slightly_smiling_face:,Anna Demianik
2020-03-19 08:14:22,"@Anna Demianik [LIHOPS] SupportÂ (<http://loewenimherz.de|loewenimherz.de>) has been deployed to Live today, can you do some sanity testing on Live to make sure everything is ok, detailed functional testing is customer's responsibility.
@Simon Schweitzer check if we need to inform customer. Thanks!",Shozeb Sharif
2020-03-19 08:16:28,"@Shozeb Sharif ok, I'll test it",Anna Demianik
2020-03-19 08:23:42,@Boian Mihailov it looks like that the dev and the stage branches are different.,Anna Demianik
2020-03-19 08:30:25,"[ACEOPS] ACE Retrofitting - Support docs say ""contract valid until March 2020"". @Simon Schweitzer do you know the latest here and if we should proceed with updates?",Shozeb Sharif
2020-03-19 08:34:59,<https://confluence.brightsolutions.de/pages/viewpage.action?pageId=39158022> looks like the confluence support page which says <https://git.brightsolutions.de/stadt-frankfurt-umweltamt/website/drupal.website> is the git url @Jean Paul Villan,Shozeb Sharif
2020-03-19 08:35:51,I havenât access to this repo. And I donât see it in the GitLab,Serhii Shevchyk
2020-03-19 08:36:27,"@Shozeb Sharif Contract is valid till March 2021, the booked another year",Simon Schweitzer
2020-03-19 08:36:47,"ok, great, I will update in the docs.",Shozeb Sharif
2020-03-19 08:36:59,Thanks,Simon Schweitzer
2020-03-19 08:38:11,@Shozeb Sharif until we waiting for the credentials to these 2 projects I can start next one (looks like it will be BMW)?,Serhii Shevchyk
2020-03-19 08:38:19,itâs squad 2,Serhii Shevchyk
2020-03-19 08:48:29,@Boian Mihailov We need your help to check <http://Univation.org|Univation.org> jenkins (<http://cicd.brightsolutions.de/job/old/job/www.univation.org>). Thanks!,Shozeb Sharif
2020-03-19 08:49:01,"@Serhii Shevchyk ok, see if you have the access there or what's required.",Shozeb Sharif
2020-03-19 10:21:32,@Anna Demianik have you tried to export DB from production MEG last night ?,Boian Mihailov
2020-03-19 10:23:07,"@Boian Mihailov yes I have, any problem with it?",Anna Demianik
2020-03-19 10:23:46,"shortly after your message the site was reported in maintanance mode, and the team is researching a security breach",Boian Mihailov
2020-03-19 10:23:59,could it be caused by you ?,Boian Mihailov
2020-03-19 10:26:07,"hmm after the attempt I have visited site from incognito mode, and it was working",Anna Demianik
2020-03-19 10:27:44,any other ideas what could have happened related to that ?,Boian Mihailov
2020-03-19 10:27:53,incognito might show you some cached content :smile:,serkan
2020-03-19 10:27:56,Please check again.,Jean Paul Villan
2020-03-19 10:28:21,"The real question is if you installed backup_migrate... if you did that, all is clear",serkan
2020-03-19 10:30:26,"yes, I did it",Anna Demianik
2020-03-19 10:31:02,"well there we go :smile: @Boian Mihailov you tell nico, make him happy",serkan
2020-03-19 10:31:57,"I'm kinda suprised that module wasn't enabled on live yet.
But then again, why would you install modules on live without communicating... anything on live without communication is kinda bad",serkan
2020-03-19 10:36:39,"Sorry I understand. I was needed a db, I installed backup_migrate module, tried to create dump, and uninstall backup_migrate.",Anna Demianik
2020-03-19 13:59:52,@Serhii Shevchyk do u have access to Jenkins / what is the issue?,Sayan Das
2020-03-19 14:01:32,"I think jenkins job for <http://univation.org|univation.org> doesn't exist or we don't know what it is, so if you can find that out.",Shozeb Sharif
2020-03-19 14:05:04,ok,Sayan Das
2020-03-19 14:54:23,@Boian Mihailov did you have time to export db?,Anna Demianik
2020-03-19 14:54:54,"nope, give me few minutes",Boian Mihailov
2020-05-26 09:57:05,@Shozeb Sharif GEMS is updated,Anna Demianik
2020-05-26 13:23:35,"@Shozeb Sharif @Sayan Das I have tested MINI updates environment. Looks all was updates successfully
<https://updates.mini.hosting.brightsolutions.de/en/admin/reports/updates>

@Shozeb Sharif what about a new project?",Serhii Shevchyk
2020-05-26 13:43:55,@Serhii Shevchyk can you please update the MINI ticket,Shozeb Sharif
2020-05-26 13:46:16,done,Serhii Shevchyk
2020-05-26 13:49:12,Thanks!,Shozeb Sharif
2020-05-26 14:17:22,"@Serhii Shevchyk Sayan Das is working on KG and COVI to prepare the updates instance, he will inform once ready.",Shozeb Sharif
2020-05-26 14:19:50,"ok, informed the project team. Next project is in preparation by Sayan Das.",Shozeb Sharif
2020-05-27 06:52:21,"@Anna Demianik Hi, just rolled the update on peopleportal",Boian Mihailov
2020-05-27 06:52:49,"```********************************* STARTING *************************************
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Checking if home folder /var/www/bs_bspeople_master exists
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Checking folders for production deployment exist
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Pulling git branch 'master' at '/var/www/bs_bspeople_master/repo'
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Git changes:
Merge branch 'stage' into 'master' (Boian Mihailov) - 93f526e
Trigger (Anna Demianik) - a75f79e
Merge branch 'updates' into stage (Anna Demianik) - a8ce56c
BSINTERN-383 Patch for Field Collection (Anna Demianik) - 593e8ea
Merge branch 'updates' into stage (Anna Demianik) - dc9bf99
BSINTERN-383 Updated Drupal Core(7.69) and Modules (Anna Demianik) - 6c4d3bc
BSINTERN-383 Updated Drupal Core(7.69) and Modules (Anna Demianik) - 2ccc2d8
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Copying git repo /var/www/bs_bspeople_master/repo to /var/www/bs_bspeople_master/releases/20200527063311Z
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Loading and parsing .amazeeio.yml file
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Parsed:
shared:
    production:
    -   dst: public/sites/default/files
        src: files
sitegroup: brightsolutions-bspeople

<http://de1.compact.amazee.io|de1.compact.amazee.io>: Create Symlinks for shared paths
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Symlink: /var/www/bs_bspeople_master/shared/files => /var/www/bs_bspeople_master/releases/20200527063311Z/public/sites/default/files
<http://de1.compact.amazee.io|de1.compact.amazee.io>: Deployment successfull, removing old releases
********************************** FINISHED ************************************
Current active directory:        /var/www/bs_bspeople_master/releases/20200527063311Z
********************************** FINISHED ************************************
DEPLOY FINISHED: Wed May 27 08:33:32 2020```",Boian Mihailov
2020-05-27 06:53:02,but I donât see the updates really appllied,Boian Mihailov
2020-05-27 06:53:09,is there any specific post deploy steps I need to run ?,Boian Mihailov
2020-05-27 06:56:05,":factory: <mailto:bs_bspeople_master@de1.compact.amazee.io|bs_bspeople_master@de1.compact.amazee.io>:~/public_html/public (master *=)$ head CHANGELOG.txt
Drupal 7.xx, xxxx-xx-xx (development version)
-----------------------

Drupal 7.69, 2019-12-18
-----------------------
- Fixed security issues:
   - SA-CORE-2019-012",Boian Mihailov
2020-05-27 07:42:42,"@Boian Mihailov as I see the current is 7.69, right?",Anna Demianik
2020-05-27 07:43:09,no,Boian Mihailov
2020-05-27 07:43:33,,Boian Mihailov
2020-05-27 07:46:22,@Boian Mihailov did you run drush updb manually?,Anna Demianik
2020-05-27 07:46:33,yes,Boian Mihailov
2020-05-27 07:46:41,no errors,Boian Mihailov
2020-05-27 07:50:32,"@Boian Mihailov I think I know a problem. There is a 7.59 version on the Updates Instance. And on the status report too, but on the Available updates and really there is 7.69",Anna Demianik
2020-05-27 07:51:43,okay â¦ so is there other way to confirm its applied,Boian Mihailov
2020-05-27 07:51:51,theres also 7.70 update now,Boian Mihailov
2020-05-27 07:54:15,another way is go to admin panel -> available updates,Anna Demianik
2020-05-27 07:55:36,"At the time of updating, 7.69 was last available Drupal version",Anna Demianik
2020-05-27 07:56:36,"yes, 7.70 is from few days ago",Boian Mihailov
2020-05-27 07:56:39,okay,Boian Mihailov
2020-05-27 08:41:13,@Serhii Shevchyk COVI (<https://pm.brightsolutions.de/browse/COVI-46>) is ready for you to start.,Shozeb Sharif
2020-03-18 07:52:56,Today Iâll start with [UNIVAS] UpdatesÂ <http://Univation.org|Univation.org>. I think estimate ~2-3h,Serhii Shevchyk
2020-03-18 08:12:23,"@Boian Mihailov , @Dima Iluschenko I canât open dev/stage projects. Maybe I need to add some settings to the hosts?
I have ssh access to amazzee env. How I can connect to MySQL for creating DB dump?",Serhii Shevchyk
2020-03-18 08:13:12,I canât recall anything special about UNIVAS,Boian Mihailov
2020-03-18 08:24:56,@Shozeb Sharif where I can find currenct information about this project?,Serhii Shevchyk
2020-03-18 08:25:52,@Boian Mihailov maybe I need access to vpn in the pritunl ?,Serhii Shevchyk
2020-03-18 08:31:15,@serkan I see you have worked with this project (<https://pm.brightsolutions.de/browse/UNIVAS-2>). Maybe you can help me with credentials and dump?,Serhii Shevchyk
2020-03-18 09:26:18,"ok, I have solved the problem with dump and dev. But I still canât open stage and live <http://univation.org/>",Serhii Shevchyk
2020-03-18 11:10:43,"Hello @Shozeb Sharif. The SODAS project.
I have pushed and tested updates on the dev environment, but I can't find jenkins for this project to deploy it on the stage environment.",Anna Demianik
2020-03-18 11:38:05,"Jenkins URL mentioned on the page is <http://jenkins.brightsolutions.de/job/www.zylinder-abgeben.de>, not working?",Shozeb Sharif
2020-03-18 11:39:43,"@Shozeb Sharif no, page is loading for a long time",Anna Demianik
2020-03-18 11:44:00,@Dima Iluschenko any thoughts?,Shozeb Sharif
2020-03-18 11:49:19,"nope, usually @Boian Mihailov has deployed Soda",Dima Iluschenko
2020-03-18 11:50:15,@Serhii Shevchyk you need credentials to login to the site?,Shozeb Sharif
2020-03-18 11:56:29,<http://cicd.brightsolutions.de/job/old/job/www.zylinder-abgeben.de/>,Boian Mihailov
2020-03-18 11:58:31,Updated on the page (<https://confluence.brightsolutions.de/display/SC/SodaStream>).,Shozeb Sharif
2020-03-18 11:59:55,"no, I use drush commands",Serhii Shevchyk
2020-03-18 12:06:22,"@Anna Demianik @Serhii Shevchyk There is a page for each project on ""Support Customers"" space e.g. <https://confluence.brightsolutions.de/display/SC/SodaStream> for SodaStream. Often we see things are missing there or sometimes info not correct because things moved to somewhere else (e.g. in above case, shifted to new jenkins), so when you get the right info please update on respective pages and it would be a great help on this task and will be helpful for us when we repeat the updates for these projects in 2nd pass and so on. So the difficulty we faced this time should not be faced next time :slightly_smiling_face: Thank you!",Shozeb Sharif
2020-03-18 12:11:17,"@Boian Mihailov when I run jenkins on the stage, there are a lot of errors about merge conflict",Anna Demianik
2020-03-18 20:08:23,"@Shozeb Sharif @Boian Mihailov @Dima Iluschenko I donât see Jenkins for Dev building <http://cicd.brightsolutions.de/job/old/job/www.univation.org/>.  I already pushed my updates but looks like we have missed this build

I tried to start work with <https://confluence.brightsolutions.de/pages/viewpage.action?pageId=39158022|ACEOPS project>  and I canât download files with GIT. Need access on the Gitlab. I saw in this task message from @Jean Paul Villan
```[ACEOPS] ACE Retrofitting - no, AWS, git and Dashlane```
Does it mean we havenât access to this project?",Serhii Shevchyk
2020-03-18 20:56:26,"@Shozeb Sharif @Boian Mihailov The <https://confluence.brightsolutions.de/display/SC/Maingau+Energie|Maingau Energie> project. I can't connect to the live environment to get backup:
 ssh: connect to host 3.121.72.240 port 22: Connection timed out
I can't create backup via admin panel ""allowed memory size exhausted"". How I can get db?",Anna Demianik
2020-03-19 05:52:46,"remind me to export backup for you, once you are online @Anna Demianik",Boian Mihailov
2020-05-31 13:16:04,"@Sayan Das @Shozeb Sharif COVI distribution, modules and themes was updated <https://pm.brightsolutions.de/browse/COVI-46> .
@Shozeb Sharif what is next project?",Serhii Shevchyk
2020-04-30 09:45:29,@Anna Demianik @Shozeb Sharif BS People Updates instance is ready. Details in Jira ticket,Sayan Das
2020-04-30 11:40:48,@Barindra Nath @Thorsten Blank need your advice here how to move forward further on this. Thanks!,Shozeb Sharif
2020-04-30 11:41:09,@Serhii Shevchyk what's the status of ACEOPS,Shozeb Sharif
2020-04-30 11:46:03,"Tickets says Dev updated, we need to move it to QA and Stage further. This is ""Active Development = No"" project, so we need to finish uptill Stage, then will ask customer to test on stage and for deployment to Live.",Shozeb Sharif
2020-04-30 11:46:14,if I remember well we have pushed updates to dev/stage environment and tested there.,Serhii Shevchyk
2020-04-30 11:47:31,"Check if updates are on Stage and site working well, then update the ticket and I will forward to CSM for customer testing and approval to deploy on Live.",Shozeb Sharif
2020-04-30 12:00:34,@Shozeb Sharif About Brunel I need to deploy my updates from Updates branch to other ?,Serhii Shevchyk
2020-04-30 12:01:32,"No, we need to wait for project team how they want to move forward from here on, based on their development activity/deployment plans.",Shozeb Sharif
2020-04-30 12:03:00,I think we need to merge updates from dev and updates because we will have more differences in the configs files in the feature,Serhii Shevchyk
2020-04-30 12:08:48,"This depends on if they want to deploy updates with the next feature deployment or if that is too far they might want to deploy only updates on Live and in that case we don't need to merge with dev I guess. So no assumptions, lets hand over to them and allow them to decide how they want to proceed :slightly_smiling_face:",Shozeb Sharif
2020-04-30 13:12:58,"@Shozeb Sharif I canât check stage environment of ACEOPS  I see error Application is not available. Can someone check <https://prnt.sc/s8myck> ?
@Sayan Das",Serhii Shevchyk
2020-04-30 13:19:01,"@Shozeb Sharif any news with an admin account on the live?[<https://confluence.brightsolutions.de/display/SC/BS+People+Portal|People Portal>]
@Sayan Das how I can deploy changes to the updates instance?
I pushed changes to the updates branch yesterday, need I push triggered commit? Or where I can run bild or see logs of amazee projects?",Anna Demianik
2020-04-30 15:09:48,"@Sayan Das [EFT] As I understand the project doesn't use Jenkins now. How I can deploy my changes to the updates instance? The situation is the same as with [<https://confluence.brightsolutions.de/display/SC/BS+People+Portal|People Portal>]
<http://cicd.brightsolutions.de/job/old/job/intranet.triathlon-eintracht.de_old/>",Anna Demianik
2020-04-30 15:13:29,"@Anna Demianik
Anything on Amazee - U just push commit, deployment happens automatically. If on Amazee lagoon, it takes a bit more,  around 10 ~ 15 mins",Sayan Das
2020-04-30 15:16:02,"@Sayan Das ok, where I can see logs to get to know why my changes weren't deployed?",Anna Demianik
2020-04-30 15:16:49,"In Amazee legacy, I don't think there's a way to check deploy logs, u need to check with Amazee support.
For Amazee lagoon, u have the dashboard",Sayan Das
2020-04-30 15:17:31,"For legacy, we can login to the instance & check with `git log` if change got pushed. And then try running updb/cim manually",Sayan Das
2020-04-30 16:23:02,"@Serhii Shevchyk here, about ACE ?",Boian Mihailov
2020-04-30 16:23:16,yes,Serhii Shevchyk
2020-04-30 16:31:55,People Portal - @Janet Astwood we have setup the updates instance (<http://bspeople.brightsolutions.de.updates.de1.compact.amazee.io>) but it redirects to Live. I think this is because of the upwork Live key in use. I doubt that it will work because we don't have a separate upwork key to use here for this instance.,Shozeb Sharif
2020-05-01 05:19:07,"you can use the stage key for testing but you have to fix the call back address for logon, or have a user that is not authenticated using upwork for testing.",Janet Astwood
2020-04-26 07:43:41,@Serhii Shevchyk Creds are working for me. I see u are using bsadmin as user. But in creds page it is `<mailto:admin@example.com|admin@example.com>`,Sayan Das
2020-04-26 07:43:49,<https://confluence.brightsolutions.de/display/BRU/Credentials+for+the+project>,Sayan Das
2020-04-26 07:45:14,"For access & db dump, I can do that tomorrow",Sayan Das
2020-04-26 11:33:19,Sayan Das had already uploaded the Live DB on updates instance when he prepared the instance.,Shozeb Sharif
2020-04-26 12:17:44,"cool, but anyway I canât open updates instance  <https://prnt.sc/s65vud>",Serhii Shevchyk
2020-04-26 12:18:37,as result I canât login and download DB for my local environment,Serhii Shevchyk
2020-04-27 02:24:59,@Serhii Shevchyk @Anna Demianik can I have your GitHub usernames please?,Radu Ciobanu
2020-04-27 05:17:12,"@Anna Demianik @Shozeb Sharif from the a2ii dev team:
*Anton Shloma*Â Â [6:02 AM]
Sayan pushed correction to deployment script to qa branch directly
Anna pushed last drupal updates fixes to dev branch.
right now there is no conflict with our code
so far I can say SRE can backmerge qa into dev and then merge dev to qa, no problem.",Thorsten Blank
2020-04-06 07:00:26,"Meeting minutes are available here - <https://confluence.brightsolutions.de/display/SC/Meeting+3+April+2020>
Updated projects list with active/inactive projects, is due today from squads.",Shozeb Sharif
2020-04-06 07:01:20,<https://pm.brightsolutions.de/browse/INT-1345> is our global ticket for drupal updates.,Shozeb Sharif
2020-04-06 07:02:31,I am updating it today for meeting details. You can see that team's confluence access for projects is already processed through that.,Shozeb Sharif
2020-04-06 07:03:24,"I will talk to SRE DevOps today for their action items and will put an ""Updates process"" on confluence that everyone (updates team, SRE Devops, Squads) can review and agree on.",Shozeb Sharif
2020-04-06 07:04:30,"If we have the inactive projects list today, we can start on those from tomorrow.",Shozeb Sharif
2020-04-06 07:05:06,alright,Andrew Siz
2020-04-06 07:05:24,@Shozeb Sharif so we can track meeting time to <https://pm.brightsolutions.de/browse/INT-1345>?,Andrew Siz
2020-04-06 07:06:28,"No, we don't use INT tickets for time tracking, let me create a corresponding BSINTERN ticket and then you can use that, wait a minute.",Shozeb Sharif
2020-04-06 07:06:56,yes please,Andrew Siz
2020-04-06 07:12:42,"Use <https://pm.brightsolutions.de/browse/BSINTERN-365> for time tracking, use <https://pm.brightsolutions.de/browse/INT-1345> for any updates, both are linked.",Shozeb Sharif
2020-04-06 08:00:58,@Anna Demianik @Serhii Shevchyk ^^,Andrew Siz
2020-04-07 05:08:12,"@Shozeb Sharif
-> Updated projects list with active/inactive projects, is due today from squads.
Hey Friend, is this already done?",Andrew Siz
2020-04-07 05:11:58,"Hi Andrew, yes, we now know that which projects are active and inactive. I will update it on the ""Continuous Updates"" page shortly and then we can start on the Inactive ones.",Shozeb Sharif
2020-04-07 05:13:09,I have put an updates process here (<https://confluence.brightsolutions.de/display/SC/Drupal+Updates+Process>). You can review and point out if it needs any changes.,Shozeb Sharif
2020-04-07 05:14:38,"+ super cool
@Anna Demianik @Serhii Shevchyk please review if you have everything for full power start
@Shozeb Sharif do we have already budget for this month?",Andrew Siz
2020-04-07 05:19:55,"Squad 2 will finalize their review of projects today so we might get some new project in the list. So overall it seems our total projects list requiring updates is more or less the same as on ""Continuous Updates"" page, I will recalculate the hours from there and will share with you. But important thing to note is that for active projects we have to work in a slower lane and for inactive ones too, there are issues in deployments etc. (from our past experience) so it's hard to say we will be able to consume all of that but we will definitely try to work on the max. :slightly_smiling_face:",Shozeb Sharif
2020-04-07 06:59:06,"Team, you should join the SRE team meetings on Fridays and raise any issues or blockers every week to the devops team.",Janet Astwood
2020-03-02 08:05:46,Thank you @Shozeb Sharif I can schedule a timebox for me to go through the support List in Wednesday and will notify here.,Thorsten Blank
2020-03-02 08:46:33,@Shozeb Sharif there is already a bunch of Tickets from me for the most impotant Updates.,Simon Schweitzer
2020-03-02 10:50:39,"<https://pm.brightsolutions.de/browse/GFIBGI-13> (Bright Guide) - Dima has done this on Dev, We will build on Stage and then deploy to Live with <https://pm.brightsolutions.de/browse/INT-1404>
<https://pm.brightsolutions.de/browse/INT-1410> (Adamos) is also done on Dev, will deploy to Stage today.",Shozeb Sharif
2020-03-02 10:54:56,"@Anna Demianik @Serhii Shevchyk
Lets start with Squad 1 projects in the order in this list (<https://confluence.brightsolutions.de/display/SC/Continuous+Updates>). If you are stuck on anything, try pick the next one. Then Thorsten will inform us about Squad 2 later in this week.
There is a ticket against each project in the table that contains data on the last update and we need to append our work to that. Start with the estimation part first for each project so that we can see it against the monthly budget, then you need to update on Dev and see if all good. Then we need to deploy it to Dev->QA-> Stage and will then ask client to review/test on Stage before we proceed to Live.",Shozeb Sharif
2020-03-02 10:55:14,Let me know if you are missing any access or have any questions.,Shozeb Sharif
2020-03-02 11:01:54,Hello @Shozeb Sharif. I checked the link (<https://confluence.brightsolutions.de/display/SC/Continuous+Updates>) and we havenât access,Serhii Shevchyk
2020-03-02 11:02:49,"Please check, maybe you can grant permissions",Serhii Shevchyk
2020-03-02 11:05:10,"ok, sure",Shozeb Sharif
2020-03-02 11:05:35,thanks,Serhii Shevchyk
2020-03-02 12:01:37,@Shozeb Sharif do you have any updates with permissions?,Serhii Shevchyk
2020-03-02 12:15:20,"Yes, granted, please check now",Shozeb Sharif
2020-03-02 12:23:41,@Shozeb Sharif still havenât any changes there <https://prnt.sc/raakun>,Serhii Shevchyk
2020-03-02 12:25:22,"Text on the screenshot :
```Is not allowed
You are not allowed to perform this operation.```",Serhii Shevchyk
2020-03-02 12:27:33,Added @Jean Paul Villan to help us on access related issues.,Shozeb Sharif
2020-03-02 12:29:12,hmmm,Jean Paul Villan
2020-03-02 12:29:42,"could be a sync issue.
Can you try to access confluence via the menu in jira?",Jean Paul Villan
2020-03-02 12:30:25,,Jean Paul Villan
2020-03-02 12:33:59,Looks like we didnât get emails with the invites. Can you send invites?,Serhii Shevchyk
2020-03-02 12:38:50,"hmm,  we had invites and I have register there but still havenât access with my credentials",Serhii Shevchyk
2020-03-02 12:39:58,@Anna Demianik also experiencing the same?,Shozeb Sharif
2020-03-02 12:40:42,"yes, I haven't access too",Anna Demianik
2020-03-02 12:42:47,Iâm in the system. @Anna Demianik please try to use your username with prefix like <https://prnt.sc/raayl5>,Serhii Shevchyk
2020-03-02 12:46:49,"I sent you the email the same day I provisioned your jira.
Anyways it expires after 24 hours",Jean Paul Villan
2020-03-02 12:46:55,I'll resend it again,Jean Paul Villan
2020-03-02 12:48:49,"You're jira and confluence usernames.
ext.serhii.shevchyk
ext.anna.demianik",Jean Paul Villan
2020-03-02 12:50:38,Thanks everyone. It works for me,Anna Demianik
2020-03-02 12:51:43,"cool, were problems with usernames. Thanks",Serhii Shevchyk
2020-03-02 12:52:54,:+1:,Jean Paul Villan
